participant,age,trial_index,stimulus,response
174,64,21,accent,dialect
174,64,22,policeman,lawkeeper
174,64,23,sword,excalibur
174,64,24,counsel,advice
174,64,25,storm,hurricane
174,64,26,cancer,malignant
174,64,27,stretch,tension
174,64,28,hurricane,storm
174,64,29,decision,chosen-option
174,64,30,promotion,elevation
174,64,31,genius,clever
174,64,32,sympathy,empathy
174,64,33,assignment,task
174,64,34,opponent,advasary
174,64,35,economics,finances
174,64,36,victim,abused
174,64,37,breast,chest
174,64,38,electronics,techs
174,64,39,basis,foundation
174,64,40,hunting,chasing
174,64,41,conservative,anti-liberal
174,64,42,assassination,murder
174,64,43,pregnancy,post-conception
174,64,44,pain,hurt
174,64,45,abuse,cruelty
174,64,46,politics,activism
174,64,47,destiny,fate
174,64,48,storm,hurricane
175,28,1,prosecutor,judger
175,28,2,commitment,loyal
175,28,3,festival,party
175,28,4,plastic,material
175,28,5,reputation,opinion
175,28,6,layout,design
175,28,7,voyage,journey
175,28,8,secret,hiding
175,28,9,music,sound
175,28,10,fantasy,dream
175,28,11,interview,meeting
175,28,12,example,product
175,28,13,actress,drama
175,28,14,stroke,trauma
175,28,15,venture,journey
175,28,16,warrant,order
175,28,17,terrorist,attack
175,28,18,cry,emotional
175,28,19,inconvenience,annoying
175,28,20,earth,world
175,28,21,laboratory,lab
175,28,22,explosion,event
175,28,23,joke,laugh
175,28,24,battle,war
175,28,25,countryside,suburbs
175,28,26,prisoner,jail
175,28,27,conception,know
175,28,28,regard,considerate
175,28,29,evaluation,assessment
175,28,30,gambling,game
175,28,31,access,enter
175,28,32,poem,art
175,28,33,answer,question
175,28,34,cut,slice
175,28,35,fraud,game
175,28,36,depot,hold
175,28,37,corps,body
175,28,38,horror,scary
175,28,39,compassion,empathy
175,28,40,talent,drama
175,28,41,disaster,weather
175,28,42,rain,weather
175,28,43,era,time
175,28,44,angle,god
175,28,45,sadness,depressed
175,28,46,dream,sleep
175,28,47,oxygen,breathing
175,28,48,midnight,night
176,39,1,detail,information
176,39,2,process,forward
176,39,3,analyst,expert
176,39,4,warrior,soldier
176,39,5,territory,place
176,39,6,gravity,notflowting
176,39,7,jungle,forest
176,39,8,forum,chatroom
176,39,9,trip,excursion
176,39,10,symbol,icon
176,39,11,gaming,consoleuse
176,39,12,cruise,boattrip
176,39,13,code,password
176,39,14,enthusiasm,eagerness
176,39,15,conversation,chat
176,39,16,mistake,error
176,39,17,purity,pureness
176,39,18,opposition,opponent
176,39,19,danger,hazard
176,39,20,scenario,case
176,39,21,dragon,fire-breathinganimal
176,39,22,graduation,study-end
176,39,23,purpose,reason
176,39,24,skull,cranium
176,39,25,refuge,safety
176,39,26,length,measurement
176,39,27,branch,treearm
176,39,28,seminar,lecture
176,39,29,south,notnorth
176,39,30,military,army
176,39,31,communication,talking
176,39,32,coal,blackfuel
176,39,33,log,wood
176,39,34,burst,leak
176,39,35,trade,profession
176,39,36,winter,festiveseason
176,39,37,price,cost
176,39,38,clause,condition
176,39,39,album,songs
176,39,40,injury,fracture
176,39,41,loyalty,stickingby
176,39,42,travel,commute
176,39,43,practice,learning
176,39,44,parliament,government
176,39,45,performance,act
176,39,46,nature,outdoors
176,39,47,syndrome,condition
176,39,48,arrangement,agreement
177,29,1,river,stream
177,29,2,leap,jump
177,29,3,scout,look-out
177,29,4,land,terra-firma
177,29,5,audience,listeners
177,29,6,insert,put-within
177,29,7,gram,mini-weight
177,29,8,philosophy,thought-study
177,29,9,discipline,rigid-life
177,29,10,plot,story-thread
177,29,11,tomb,grave
177,29,12,outlook,predicted-happenings
177,29,13,skill,competency
177,29,14,vacation,holiday
177,29,15,photographer,picture-taker
177,29,16,gold,au
177,29,17,rally,many-gathering
177,29,18,application,use
177,29,19,strength,power
177,29,20,id,not-the-ego
177,29,21,minimum,least-much
177,29,22,snack,small-tasty
177,29,23,language,speaky-words
177,29,24,debt,owed-amount
177,29,25,article,written-spiel
177,29,26,quote,word-reproduction
177,29,27,principle,value
177,29,28,appreciation,enjoyment
177,29,29,type,category
177,29,30,smoke,dark-steam
177,29,31,seizure,forced-acquisition
177,29,32,category,type
177,29,33,concentration,focus-thinking
177,29,34,management,direction
177,29,35,program,script
177,29,36,smell,scent
177,29,37,commission,percentage-charge
177,29,38,extreme,most
177,29,39,reaction,answer
177,29,40,epic,saga
177,29,41,encounter,meeting
177,29,42,intent,motive
177,29,43,pattern,repeating-shape
177,29,44,obsession,fixation
177,29,45,programming,coding
177,29,46,email,electronic-post
177,29,47,creation,making
177,29,48,closure,stopping
178,22,1,compliment,anti-insult
178,22,2,item,thing
178,22,3,revenge,pay-back
178,22,4,supply,amount
178,22,5,atmosphere,vibe
178,22,6,fix,heal
178,22,7,tobacco,baccy
178,22,8,curiosity,intrest
178,22,9,shot,go
178,22,10,penny,pence
178,22,11,tissue,kleenex
178,22,12,diabetes,sugar-disease
178,22,13,department,section
178,22,14,discretion,coy
178,22,15,friendship,friendly
178,22,16,advertising,selling
178,22,17,loss,anti-gain
178,22,18,air,wind
178,22,19,value,cost
178,22,20,determination,passion
178,22,21,plantation,farm
178,22,22,ruler,straight-line
178,22,23,attorney,lawyer
178,22,24,photograph,picture
178,22,25,weekend,not-weekday
178,22,26,win,anti-lose
178,22,27,conspiracy,mystery
178,22,28,toilet,poop-holder
178,22,29,celebration,party
178,22,30,color,not-blackandwhite
178,22,31,impulse,urge
178,22,32,message,text
178,22,33,cruelty,mean-treating
178,22,34,riot,chaotic
178,22,35,beast,monster
178,22,36,steam,gaseous-water
178,22,37,war,anti-peace
178,22,38,sentiment,nice-thought
178,22,39,repair,fix
178,22,40,dance,movingtomusic
178,22,41,norm,usual
178,22,42,spell,witch-chant
178,22,43,click,rap
178,22,44,billion,bezoz
178,22,45,homeland,unsure
178,22,46,series,seasons
178,22,47,republican,unsure
178,22,48,score,gain-points
179,51,1,receipt,ticket
179,51,2,slavery,forced
179,51,3,cheer,happy
179,51,4,employment,job
179,51,5,nose,sniffer
179,51,6,expression,look
179,51,7,investigation,study
179,51,8,printing,inked
179,51,9,lottery,gamble
179,51,10,grief,upset
179,51,11,frustration,anger
179,51,12,excitement,hyper
179,51,13,hatred,dislike
179,51,14,mention,say
179,51,15,boyfriend,partner
179,51,16,noon,midday
179,51,17,shortage,less
179,51,18,journey,trip
179,51,19,leadership,boss
179,51,20,holiday,vacation
179,51,21,insurance,safe
179,51,22,feeling,emotion
179,51,23,instruction,told
179,51,24,temptation,risky
179,51,25,entertainment,show
179,51,26,collapse,fall
179,51,27,perfection,beautiful
179,51,28,dialogue,text
179,51,29,role,part
179,51,30,submarine,boat
179,51,31,state,part
179,51,32,freezing,cold
179,51,33,violation,wronged
179,51,34,gateway,entrance
179,51,35,murder,killed
179,51,36,wit,funny
179,51,37,meantime,now
179,51,38,truth,honesty
179,51,39,cargo,load
179,51,40,quarter,forth
179,51,41,argument,row
179,51,42,total,amount
179,51,43,puppet,toy
179,51,44,stone,rock
179,51,45,aggression,anger
179,51,46,author,writer
179,51,47,slave,forced
179,51,48,attraction,like
180,42,1,truth,non-lie
180,42,2,stone,smallrock
180,42,3,cheer,shouton
180,42,4,excitement,anticipation
180,42,5,author,bookwriter
180,42,6,mention,sayinpassing
180,42,7,insurance,safetymoney
180,42,8,instruction,howtouse
180,42,9,lottery,raffle
180,42,10,journey,funcommute
180,42,11,freezing,verycold
180,42,12,aggression,activeanger
180,42,13,hatred,nonlove
180,42,14,violation,intrusion
180,42,15,frustration,annoyance
180,42,16,cargo,shippinggoods
180,42,17,slavery,forcedwork
180,42,18,argument,angryrow
180,42,19,receipt,proofofpurchase
180,42,20,dialogue,conversation
180,42,21,gateway,entrance
180,42,22,wit,pithy
180,42,23,boyfriend,unmarriedmalepartner
180,42,24,shortage,lackof
180,42,25,investigation,inquiry
180,42,26,temptation,wanting
180,42,27,role,partinplay
180,42,28,printing,typesetting
180,42,29,attraction,allure
180,42,30,submarine,underwaterboat
180,42,31,total,sum
180,42,32,holiday,vacation
180,42,33,noon,twelvemidday
180,42,34,murder,killing
180,42,35,state,say
180,42,36,leadership,grouprunning
180,42,37,meantime,atthesametime
180,42,38,expression,articulation
180,42,39,feeling,emotion
180,42,40,perfection,flawless
180,42,41,entertainment,funwatching
180,42,42,slave,forcedworker
180,42,43,collapse,falldown
180,42,44,nose,rudolphred
180,42,45,grief,personalloss
180,42,46,employment,work
180,42,47,puppet,toyperson
180,42,48,quarter,halfofhalf
181,59,1,expertise,knowalot
181,59,2,philosopher,ideaist
181,59,3,laughter,physijoy
181,59,4,defense,stopattack
181,59,5,sense,feel
181,59,6,definition,whatis
181,59,7,pension,oldagemonies
181,59,8,cake,spongeytreat
181,59,9,suicide,killone
181,59,10,innocence,nontarnished
181,59,11,force,makehard
181,59,12,romance,lovey
181,59,13,treasure,lootfind
181,59,14,recipe,howmake
181,59,15,cartoon,animation
181,59,16,orientation,compassuse
181,59,17,welfare,aid
181,59,18,charity,helpinneed
181,59,19,error,mistake
181,59,20,battalion,armygroup
181,59,21,crisis,dangertime
181,59,22,input,putin
181,59,23,victory,winning
181,59,24,chaos,mess
181,59,25,notion,idea
181,59,26,darkness,blacksky
181,59,27,lecture,edutalk
181,59,28,intention,wannado
181,59,29,fortune,lotsamoney
181,59,30,assurance,reassured
181,59,31,drain,wastehole
181,59,32,effect,consequence
181,59,33,assistant,helper
181,59,34,mining,earthdigger
181,59,35,payment,recompense
181,59,36,region,area
181,59,37,terror,scarealot
181,59,38,scent,perfume
181,59,39,database,infostore
181,59,40,trick,con
181,59,41,assessment,exam
181,59,42,pause,tempstop
181,59,43,sea,ocean
181,59,44,spectrum,rainbow
181,59,45,merit,reward
181,59,46,county,region
181,59,47,trench,longhole
181,59,48,honesty,truth
182,22,1,lecture,university-lesson
182,22,2,notion,movement
182,22,3,region,place
182,22,4,pension,old-person-money
182,22,5,trench,war-hole
182,22,6,treasure,shiny-gold
182,22,7,romance,lovestory
182,22,8,philosopher,old-teacher
182,22,9,orientation,placed
182,22,10,input,place-put-in
182,22,11,cake,sponge
182,22,12,sense,smell
182,22,13,assurance,reassure
182,22,14,victory,win
182,22,15,defense,fight
182,22,16,fortune,money
182,22,17,darkness,no-light
182,22,18,drain,empty
182,22,19,assessment,test
182,22,20,database,spreadsheet
182,22,21,definition,meaning
182,22,22,merit,below-distinction
182,22,23,scent,smell
182,22,24,welfare,state
182,22,25,effect,impact
182,22,26,honesty,truth
182,22,27,laughter,happinessing
182,22,28,chaos,crazy
182,22,29,cartoon,animation
182,22,30,pause,un-play
182,22,31,error,wrong
182,22,32,payment,money-taking
182,22,33,assistant,helper
182,22,34,innocence,naivety
182,22,35,charity,ngo
182,22,36,suicide,self-kill
182,22,37,recipe,ingredients
182,22,38,battalion,army
182,22,39,trick,not-treat
182,22,40,expertise,skill
182,22,41,mining,underground-dig
182,22,42,spectrum,range
182,22,43,terror,fear
182,22,44,intention,plan
182,22,45,county,big-town
182,22,46,crisis,problem
182,22,47,force,push
182,22,48,sea,wave-water
183,30,1,fear,scared
183,30,2,correspondence,letter
183,30,3,mystery,whoknows
183,30,4,experiment,scienceproject
183,30,5,liability,crime
183,30,6,union,togetherness
183,30,7,sunshine,skybean
183,30,8,criminal,felon
183,30,9,platinum,silverbright
183,30,10,regime,gymroutine
183,30,11,precedent,model
183,30,12,village,smalltown
183,30,13,glow,lightemit
183,30,14,accountant,financer
183,30,15,community,group
183,30,16,criticism,tellingoff
183,30,17,illusion,eyefuck
183,30,18,understanding,knowing
183,30,19,mineral,salt
183,30,20,competition,rivalry
183,30,21,cloth,fabric
183,30,22,deposition,kickout
183,30,23,survival,stayingalive
183,30,24,serial,ordered
183,30,25,globe,world
183,30,26,flight,airzoom
183,30,27,warning,danger
183,30,28,fuel,petrol
183,30,29,ability,skill
183,30,30,reference,citation
183,30,31,reach,pullget
183,30,32,draft,dummu
183,30,33,evolution,darwinism
183,30,34,decline,fall
183,30,35,reunion,backtogether
183,30,36,obstacle,danger
183,30,37,heaven,cloudnine
183,30,38,loan,debt
183,30,39,dark,black
183,30,40,rumor,gossip
183,30,41,association,organisation
183,30,42,violence,fighting
183,30,43,middle,median
183,30,44,curse,badspell
183,30,45,script,playbill
183,30,46,pride,hubris
183,30,47,thief,stealer
183,30,48,assumption,makeup
184,69,1,color,timbre
184,69,2,series,spectrum
184,69,3,determination,resolve
184,69,4,penny,moneyette
184,69,5,sentiment,emotion
184,69,6,weekend,offday
184,69,7,toilet,lavatory
184,69,8,department,group
184,69,9,score,music
184,69,10,cruelty,torture
184,69,11,celebration,rejoicing
184,69,12,homeland,belonging
184,69,13,repair,bettering
184,69,14,beast,animal
184,69,15,revenge,payback
184,69,16,conspiracy,plan
184,69,17,item,thing
184,69,18,air,atmosphere
184,69,19,diabetes,insulinitis
184,69,20,advertising,publicising
184,69,21,click,cluck
184,69,22,attorney,lawyer
184,69,23,plantation,treeplanted
184,69,24,loss,gone
184,69,25,discretion,politeness
184,69,26,atmosphere,air
184,69,27,norm,usual
184,69,28,steam,hydroheat
184,69,29,curiosity,interest
184,69,30,message,note
184,69,31,tobacco,smokable
184,69,32,war,poweruggle
184,69,33,photograph,picture
184,69,34,win,beat
184,69,35,fix,stick
184,69,36,ruler,measuring
184,69,37,value,meaningfulness
184,69,38,compliment,flatter
184,69,39,supply,give
184,69,40,tissue,snotpaper
184,69,41,impulse,reactstrong
184,69,42,dance,rhythmove
184,69,43,friendship,companion
184,69,44,shot,inbullet
184,69,45,republican,fascist
184,69,46,billion,lots
184,69,47,riot,uncontrolled
184,69,48,spell,malwish
185,35,1,inconvenience,obstacle
185,35,2,fraud,banktheft
185,35,3,joke,funnywords
185,35,4,voyage,frenchjourney
185,35,5,battle,armyfight
185,35,6,example,illustrationpoint
185,35,7,cry,eyeleak
185,35,8,explosion,firebang
185,35,9,countryside,fieldyland
185,35,10,reputation,socialimage
185,35,11,music,artsounds
185,35,12,compassion,heartgiving
185,35,13,prosecutor,legalattack
185,35,14,oxygen,airfood
185,35,15,venture,businessgamble
185,35,16,plastic,hardoil
185,35,17,corps,armyunit
185,35,18,answer,questionresponse
185,35,19,warrant,searchpermission
185,35,20,sadness,melancholy
185,35,21,commitment,superagreement
185,35,22,midnight,zerooclock
185,35,23,prisoner,incarceratee
185,35,24,stroke,softrub
185,35,25,gambling,moneyrisking
185,35,26,layout,floorplan
185,35,27,talent,specialskill
185,35,28,poem,wordpainting
185,35,29,laboratory,sciencehouse
185,35,30,evaluation,criticalsumming
185,35,31,cut,sharpsplit
185,35,32,fantasy,awakedream
185,35,33,horror,scaregenre
185,35,34,festival,tentparty
185,35,35,actress,stagepretendress
185,35,36,disaster,awfulevent
185,35,37,secret,exclusivefact
185,35,38,access,entrygain
185,35,39,regard,imaginesee
185,35,40,rain,skywater
185,35,41,dream,sleepvision
185,35,42,depot,storagecentre
185,35,43,conception,firstcreation
185,35,44,interview,conversationtest
185,35,45,era,historicalbit
185,35,46,angle,piecorner
185,35,47,earth,homeplanet
185,35,48,terrorist,violentprotestor
186,64,1,purpose,reason
186,64,2,skull,head
186,64,3,clause,section
186,64,4,burst,explode
186,64,5,arrangement,order
186,64,6,gaming,playing
186,64,7,coal,lignite
186,64,8,opposition,rivals
186,64,9,travel,journey
186,64,10,winter,snowtime
186,64,11,danger,can-kill
186,64,12,code,cypher
186,64,13,album,collection
186,64,14,scenario,situation
186,64,15,purity,unblemished
186,64,16,syndrome,complex
186,64,17,symbol,character
186,64,18,warrior,fighter
186,64,19,communication,speaking
186,64,20,loyalty,patronage
186,64,21,price,cost
186,64,22,log,record
186,64,23,gravity,down-pull
186,64,24,trip,stumble
186,64,25,injury,hurt
186,64,26,refuge,rubbish
186,64,27,military,serv
186,64,28,seminar,conference
186,64,29,graduation,completion
186,64,30,south,downwards
186,64,31,cruise,sea-holiday
186,64,32,length,long
186,64,33,trade,business
186,64,34,enthusiasm,eager
186,64,35,analyst,specialist
186,64,36,nature,creatures
186,64,37,practice,tradition
186,64,38,dragon,fire-lizard
186,64,39,branch,bigtwig
186,64,40,process,change
186,64,41,jungle,overgrown
186,64,42,performance,action
186,64,43,detail,minutia
186,64,44,forum,meeting
186,64,45,territory,area
186,64,46,conversation,talking
186,64,47,parliament,government
186,64,48,mistake,error
187,29,1,spell,magicwordrecipe
187,29,2,compliment,flatteringwords
187,29,3,supply,productchain
187,29,4,fix,mend
187,29,5,tobacco,cigarettefilling
187,29,6,cruelty,meanness
187,29,7,tissue,paperhandkerchief
187,29,8,impulse,doitnowfeeling
187,29,9,department,officeteamsections
187,29,10,weekend,weekevening
187,29,11,celebration,happyparty
187,29,12,riot,destructiveparty
187,29,13,curiosity,alwayswantingtoknowness
187,29,14,sentiment,actionwithemotion
187,29,15,war,countryconflict
187,29,16,steam,hotwetair
187,29,17,ruler,smallmeasuringstick
187,29,18,republican,redpolitician
187,29,19,homeland,originalcountry
187,29,20,discretion,personaljudgement
187,29,21,click,fingersnap
187,29,22,air,lungfilling
187,29,23,penny,lowestcoin
187,29,24,toilet,porcelainthrone
187,29,25,score,pointstracking
187,29,26,norm,majoritybehaviour
187,29,27,determination,strongwillingness
187,29,28,value,itemworthnotprice
187,29,29,diabetes,lackofinsulindisease
187,29,30,item,eachobject
187,29,31,color,rainbowfilling
187,29,32,photograph,inthemomentsnap
187,29,33,advertising,buyallmystuffposter
187,29,34,shot,smallstrongliquordrink
187,29,35,message,digitalwordstofriends
187,29,36,attorney,legalhelper
187,29,37,friendship,friendlationship
187,29,38,win,notlose
187,29,39,series,programmegroup
187,29,40,billion,millionmillion
187,29,41,dance,bodymusicmovement
187,29,42,repair,unbreak
187,29,43,loss,goneforever
