"","participant","fullscreen","html_button_response","exp_duration","mean_duration","med_duration","...1","number","item","internal_name","label_cond","label_word","val_label","type","listname","gender","age","language","monolingual","attention","distractions","notice","easy_hard","about","trial_order","subject","pronoun","picture","prompt","valence","resp.order","critical","exclude","critical_new","corrected","exclude2","valence_crit"
"14621","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3522,72,24,"protector_warden","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",12,"concrete referent","it","protector_warden.png","balloon with jellyfish tentacles protecting a creature beneath them",32,"critical2","lying","no","lying",,,3.68934998985632
"14622","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3508,50,17,"ecstasy_agony","negative","agony",2.46,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",8,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",9,"critical3","hot","no","hot",,,5.73
"14623","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3526,37,13,"salvation_death","positive","salvation",6.94,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",6,"general referent","this","salvation_death.png","Fairyish creature rising inside a moon of dead bodies",56,"critical1","life","no","life",,,6.68
"14624","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3523,9,3,"rebirth_apocalypse","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",15,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",24,"critical1","explode","no","explode",,,4.38
"14625","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3513,19,7,"haven_prison","positive","haven",6.36,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",19,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",75,"critical1","pretty","no","pretty",,,7.7
"14626","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3524,1,1,"refuge_abyss","positive","refuge",5.95,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",10,"general referent","this","refuge_abyss.png","A broad crack in a grass-covered cloud that spirals deeply into it like a colorful vortex",61,"critical2","black","no","black",,,5.4
"14627","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3519,36,12,"oracle_impostor","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",23,"general referent","this","oracle_impostor.png","Iris and large pupil, flow in whirlpools. Octopus arms grow out. Sits on a red velvet cushion",40,"critical3","bed","no","bed",,,7.16
"14628","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3518,23,8,"museum_sewer","negative","sewer",2.9,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",14,"general referent","this","museum_sewer.png","Sewer decorated as an art gallery",19,"critical1","dirty","no","dirty",,,3.17
"14629","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3516,41,14,"medley_chaos","negative","chaos",2.84,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",9,"general referent","this","medley_chaos.png","Various scraps mixed with Polaroid photos shrink-wrapped in foil in a gold-plated picture frame",17,"critical2","art","no","art",,,6.85
"14630","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3509,14,5,"explorer_invader","negative","invader",2.23,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",7,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",32,"critical3","field","no","field",,,5.73
"14631","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3518,23,8,"museum_sewer","negative","sewer",2.9,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",14,"general referent","this","museum_sewer.png","Sewer decorated as an art gallery",19,"critical3","old","no","old",,,3.19
"14632","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3508,50,17,"ecstasy_agony","negative","agony",2.46,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",8,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",9,"critical2","pain","no","pain",,,2
"14633","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3517,64,22,"mend_damage","positive","mend",6.53,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",22,"general referent","this","mend_damage.png","Green slime stain attached with nails to a labeled sheet of paper",41,"critical3","map","no","map",,,5.81
"14634","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3510,55,19,"fairy_demon","positive","fairy",6.71,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",13,"general referent","this","fairy_demon.png","Charred, thin strand of string with a halo that snakes elegantly toward the sky.",30,"critical2","heat","no","heat",,,4.77
"14635","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3513,19,7,"haven_prison","positive","haven",6.36,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",19,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",75,"critical2","relaxing","no","relaxing",,,8.19
"14636","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3525,46,16,"safety_isolation","positive","safety",7.14,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",18,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",79,"critical2","nature","no","nature",,,6.88
"14637","association_746848.csv",22115,840549,13.6405666666667,16.2041638888889,14.4621416666667,5981,15,5,"explorer_invader","no_label",,0,"critical","itemlist0","female",23,"english","yes","yes","no","i found myself associating darker colours as bad - the abyss in colour seemed pleasing to me despite being an unknow scary thing","pink and prison seemed oxymoronic","association of words with our feelings towards something",11,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",31,"critical2","home","no","home",,,7.48
"14638","association_746848.csv",22115,840549,13.6405666666667,16.2041638888889,14.4621416666667,5999,16,6,"security_captivity","positive","security",6.41,"critical","itemlist0","female",23,"english","yes","yes","no","i found myself associating darker colours as bad - the abyss in colour seemed pleasing to me despite being an unknow scary thing","pink and prison seemed oxymoronic","association of words with our feelings towards something",23,"general referent","this","security_captivity.png","Cross section of a wooden box containing an inflatable bouncy castle that looks like a holey cheese.",44,"critical3","trap","no","trap",,,3.24
"14639","association_746848.csv",22115,840549,13.6405666666667,16.2041638888889,14.4621416666667,5983,33,11,"guardian_nemesis","no_label",,0,"critical","itemlist0","female",23,"english","yes","yes","no","i found myself associating darker colours as bad - the abyss in colour seemed pleasing to me despite being an unknow scary thing","pink and prison seemed oxymoronic","association of words with our feelings towards something",9,"general referent","this","guardian_nemesis.png","Outstretched hand consisting of clouds of mist tries to cover the black hole underneath. Surrealism style",16,"critical3","unknown","no","unknown",,,4.85
"14640","association_746848.csv",22115,840549,13.6405666666667,16.2041638888889,14.4621416666667,5985,20,7,"haven_prison","negative","prison",1.94,"critical","itemlist0","female",23,"english","yes","yes","no","i found myself associating darker colours as bad - the abyss in colour seemed pleasing to me despite being an unknow scary thing","pink and prison seemed oxymoronic","association of words with our feelings towards something",19,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",68,"critical2","false","no","false",,,3.27
