participant_id,source_file,age,gender,nationality,first_language,occupation,stem_background,trial_id,trial_order,stimulus,response1,response2,response3,stimulus_valence,response1_valence,response2_valence,response3_valence
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_003,3,system,components,network,relations,5,4,5,5
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_004,4,chemistry,molecules,experiments,lab coat,2,1,1,1
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_005,5,physics,accelerator,particles,laws,2,1,1,4
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_006,6,biology,life,organism,,3,4,5,
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_007,7,art,expression,empathy,creativity,5,5,5,5
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_008,8,school,teachers,exams,learning,2,2,1,5
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_009,9,university,research,projects,learning,4,5,5,5
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_000,0,complex,interaction,heterogeneity,approach,4,5,5,3
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_001,1,mathematics,life,accounting,fun,4,5,2,5
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_002,2,life,origin,children,mortality,5,2,4,3
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_003,3,school,fun,mathematics,friends,4,5,4,5
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_004,4,university,diversity,life,campus,4,5,5,4
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_005,5,chemistry,medicine,labs,teacher,2,2,2,4
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_006,6,biology,life,predators,survival,4,5,1,4
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_007,7,system,understanding,life,interaction,4,5,5,5
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_008,8,art,flaneur,subject,contemplation,2,4,3,2
cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s.csv,47,male,brazilian,portuguese,Researcher,3,cfm_v6_1571999747c11594cde0c10c351fc4cff1b26300f8_s_trial_009,9,physics,motion,school,laws,5,4,4,3
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_000,0,school,book,teacher,apple,3,3,3,3
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_001,1,complex,network,mathematics,problem,3,3,3,3
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_002,2,mathematics,equation,numbers,algebra,3,3,3,3
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_003,3,chemistry,explosion,reaction,goggles,3,2,3,3
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_004,4,art,painting,museum,gallery,4,4,4,3
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_005,5,system,security,team,parts,3,5,3,3
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_006,6,university,research,teaching,learning,3,3,3,4
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_007,7,life,science,death,birth,5,3,2,5
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_008,8,biology,chemistry,bodies,life,3,3,3,5
cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s.csv,31,male,irish,english,Postdoctoral researcher,3,cfm_v6_1572002267aa6a8e263aee0a0f068647e63aff60dc_s_trial_009,9,physics,mathematics,laws,light,3,3,3,4
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_000,0,chemistry,baker,h,biology,3,2,4,3
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_001,1,mathematics,physics,equation,formula,4,5,3,4
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_002,2,school,teacher,drama,boy,4,3,1,3
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_003,3,university,degree,script,marking,4,5,1,1
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_004,4,physics,laws,newton,bouncing,5,4,3,2
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_005,5,biology,green,animals,cell,3,4,4,3
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_006,6,system,software,complex,equation,2,1,3,4
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_007,7,complex,system,world,life,3,2,3,5
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_008,8,life,movement,cell,baby,5,4,3,2
cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s.csv,28,male,italian,italian,researcher,3,cfm_v6_1572011248129e6594551f1fc5a4974f7c7bdfa3fa_s_trial_009,9,art,concept,colors,movie,5,4,5,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_000,0,physics,mathematics,laws,equations,5,5,5,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_001,1,school,knowledge,grades,new,4,5,2,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_002,2,mathematics,pi,beauty,school,5,3,5,4
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_003,3,complex,i,numbers,calculus,4,4,5,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_004,4,life,death,cycle,happiness,5,3,4,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_005,5,chemistry,lab,odours,world structure,4,5,4,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_006,6,system,periodic,transfer function,structure,5,5,5,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_007,7,art,beauty,out of the box,introspection,5,5,5,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_008,8,university,diploma,preparation,friends,5,2,4,5
cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s.csv,26,female,serbian,serbian,PhD in neuroscience,2,cfm_v6_15720126307eee87d66a7638e42cb20a19095a71ae_s_trial_009,9,biology,creatures,ecology,descriptiveness,4,5,5,3
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_000,0,complex,model,networks,simple,4,4,5,3
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_001,1,life,sciences,biology,animals,4,4,3,3
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_002,2,system,complex,equations,dynamics,3,4,4,5
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_003,3,mathematics,proof,rigor,proper,4,3,4,4
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_004,4,chemistry,life,science,experiment,2,4,4,3
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_005,5,art,creative,visionary,perspective,4,4,5,5
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_006,6,school,class,books,teachers,4,4,3,2
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_007,7,biology,animals,wet,lab,3,2,1,1
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_008,8,physics,theory,science,framework,4,4,4,5
cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s.csv,30,female,canada,english,Postdoc,3,cfm_v6_1572033538f0491a7e7eba8c212f9d0c8f78c30f7b_s_trial_009,9,university,courses,professor,exam,4,4,2,1
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_000,0,complex,number,simplicial,differential,2,4,4,4
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_001,1,mathematics,algebra,philosophy,numbers,4,4,5,4
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_002,2,physics,nature,gravity,light,5,5,4,4
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_003,3,art,painting,sculpture,museum,5,5,5,3
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_004,4,chemistry,organic,compound,molecule,4,4,3,4
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_005,5,university,academic,teaching,professor,4,4,4,3
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_006,6,biology,body,immune system,animals,4,4,4,4
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_007,7,life,humanity,meaning,happiness,5,5,4,5
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_008,8,system,computer,programming,society,3,3,3,4
cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s.csv,30,male,british,english,mathematician,3,cfm_v6_1572056902ad3e81af9faddea95768515d16cfc089_s_trial_009,9,school,learning,teacher,children,3,4,4,3
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_000,0,university,students,teachers,blackboard,5,4,5,5
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_001,1,biology,students,life,cell,4,4,5,4
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_002,2,art,painting,sister,artists,4,5,5,3
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_003,3,system,grid,life,complex,5,3,5,5
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_004,4,complex,hard,diffult,idea,5,4,4,5
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_005,5,physics,idea,work,universe,5,4,4,5
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_006,6,mathematics,language,science,numbers,4,5,5,4
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_007,7,school,kids,park,colours,3,4,4,4
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_008,8,life,love,sleep,eat,5,5,5,5
cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s.csv,48,female,spanish,spanish,University lecturer,3,cfm_v6_1572074126fb20f3d26607cb3c4e5ad9badd240691_s_trial_009,9,chemistry,science,substance,boring,4,5,2,2
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_000,0,university,learning,exam,friends,5,5,3,4
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_001,1,biology,life,science,body,3,5,5,5
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_002,2,art,painting,subjective,glamour,4,4,4,3
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_003,3,physics,science,movement,learning,5,5,4,5
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_004,4,system,complex,set,structure,3,3,3,5
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_005,5,complex,many,structure,function,5,3,4,5
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_006,6,life,human,animals,earth,5,5,5,5
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_007,7,school,kids,learning,teachers,3,5,5,5
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_008,8,mathematics,numbers,logic,fun,5,5,5,5
cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s.csv,32,male,chilean,spanish,Physicist,3,cfm_v6_15721006105c4348ca777557b6773b2508045ccec9_s_trial_009,9,chemistry,elements,substance,experiment,3,3,3,5
cfm_v6_1572254146342f9fae7b86fc8ab79cefe7149277b1_s,cfm_v6_1572254146342f9fae7b86fc8ab79cefe7149277b1_s.csv,,,,,,3,cfm_v6_1572254146342f9fae7b86fc8ab79cefe7149277b1_s_trial_000,0,system,operating,government,of values,3,3,2,3
