"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","targetUP","targetDOWN","foil","targetwhere","KEY","RT","Accuracy","ID"
"2532",21,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"32","tramonto","tavolo","SDRAIARELLO","left",2,2060,0,32
"2533",22,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"23","piazza","tenda","IMMONTURA","right",1,1967,0,32
"2534",23,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"34","tramonto","vaso","PICATTOLO","right",2,1451,1,32
"2535",24,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"14","tavolo","albero","ROSCESCOLO","left",1,2935,1,32
"2536",25,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"33","camera","insalata","MURANTURIA","left",2,3849,0,32
"2537",26,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"42","insalata","piazza","SDRAIATURA","left",1,3602,1,32
"2538",27,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"3","tenda","torta","IDRANGIA","left",1,1992,1,32
"2539",28,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"13","finestra","tenda","GIUBBIATURA","left",1,1829,1,32
"2540",29,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"25","vaso","tavolo","CIGOLITELLO","left",2,3585,0,32
"2541",30,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"21","giacca","insalata","FRIGLIANZA","right",1,2039,0,32
"2542",31,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"29","roccia","torta","IDRANDINA","left",2,1569,0,32
"2543",32,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"24","libro","prato","PARTONCELLO","left",2,2084,0,32
"2544",33,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"36","tramonto","albero","FIOCOSCRIO","right",2,4303,1,32
"2545",34,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"22","violino","martello","LUMERSTERSIMO","left",1,2850,1,32
"2546",35,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"17","libro","martello","CERBOSCELLO","left",2,2717,0,32
"2547",36,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"31","piazza","camera","COTTOLIOLIA","right",2,2681,1,32
"2548",37,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"15","albero","specchio","MUSTONCELLO","left",2,2574,0,32
"2549",38,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"34","piazza","finestra","CLICCATTOLA","left",1,1979,1,32
"2550",39,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"35","tenda","giacca","GIAPRIATOLA","right",2,2198,1,32
"2551",40,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"7","fazzoletto","vaso","ARMORICELLO","right",2,1963,1,32
"2552",41,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"11","camera","tenda","GIUBBITINA","right",1,1569,0,32
"2553",42,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"25","acqua","scarpa","BANCOTTINA","right",1,3164,0,32
"2554",43,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"2","piazza","giacca","VESTOLETTA","right",2,2414,1,32
"2555",44,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"2","specchio","prato","FIORECCIANDOLO","left",2,1602,0,32
"2556",45,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"30","torta","giacca","APRIATTOLA","left",1,2360,1,32
"2557",46,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"5","finestra","scarpa","FRICOTTELA","right",2,2407,1,32
"2558",47,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"26","roccia","insalata","IDRATOLANA","right",2,1767,1,32
"2559",48,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"9","tenda","roccia","COSTRELLINA","right",1,2138,0,32
"2560",49,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"28","specchio","fazzoletto","RABELLIMENTO","right",2,3765,1,32
"2561",50,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"33","violino","specchio","RAPALINCIO","right",2,2592,1,32
"2562",51,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"19","vaso","violino","SUONANELLO","right",1,3262,0,32
"2563",52,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"39","bambola","torta","SICCOTTELA","right",1,3055,0,32
"2564",53,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"15","insalata","acqua","POZZANELLA","right",2,2190,1,32
"2565",54,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"20","vaso","prato","SRADINELLO","left",2,2364,0,32
"2566",55,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"10","insalata","torta","VESTINETTA","right",2,2697,1,32
"2567",56,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"6","tavolo","violino","FIORICELLO","left",1,3683,1,32
"2568",57,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"19","tenda","scarpa","TERNOTELLA","right",1,3153,0,32
"2569",58,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"9","libro","albero","SEDINOCCIO","right",1,1817,0,32
"2570",59,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"27","giacca","acqua","POLIETTOLA","left",1,2783,1,32
"2571",60,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"21","tavolo","muro","SUONISCRIO","left",2,1830,0,32
"2572",61,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"14","scarpa","torta","CLIETTOLA","right",1,2318,0,32
"2573",62,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"18","tavolo","prato","NARAMPICOLO","left",1,1890,1,32
"2574",63,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"32","tenda","acqua","POZZETTERIA","right",2,2455,1,32
"2575",64,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"31","martello","prato","VISUONDOLO","left",1,1695,1,32
"2576",65,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"18","giacca","scarpa","POZZONELLA","left",1,3307,1,32
"2577",66,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"10","violino","prato","FIORISITOLO","left",2,2415,0,32
"2578",67,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"30","prato","fazzoletto","SDRANGOLIO","right",1,3587,0,32
"2579",68,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"13","martello","specchio","SUONACARIO","right",2,3118,1,32
"2580",69,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"22","roccia","camera","GIUBBIATINA","right",2,2930,1,32
"2581",70,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"26","prato","albero","SDRAIOLIO","right",2,1885,1,32
"2582",71,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"16","scarpa","roccia","PALCAVERIA","left",2,3680,0,32
"2583",72,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"5","specchio","tavolo","FIONCOLIOLO","right",2,1546,1,32
"2584",73,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"29","vaso","martello","SPALENTOLO","left",2,1727,0,32
"2585",74,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"40","roccia","bambola","ARMONTURIA","left",1,1768,1,32
"2586",75,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"43","acqua","camera","SDRANZIA","right",2,2505,1,32
"2587",76,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"7","giacca","camera","CENSARELLINA","left",1,2996,1,32
"2588",77,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"37","scarpa","camera","PANCOTTELLA","left",1,2415,1,32
"2589",78,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"36","finestra","roccia","CINCOTTELLA","right",1,2792,0,32
"2590",79,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"35","libro","tramonto","SPURIALLIO","left",1,3505,1,32
"2591",80,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"1","libro","specchio","FIORINELLO","right",2,2458,1,32
"2592",81,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"16","vaso","libro","ROCCERIOLO","right",1,1501,0,32
"2593",1,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"23","tramonto","violino","GRAMINELLO","right",2,12665,1,33
"2594",2,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"15","roccia","insalata","POZZANELLA","right",2,8136,1,33
"2595",3,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"41","bambola","torta","BANDINAIA","left",1,6891,1,33
"2596",4,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"29","vaso","albero","SPALENTOLO","left",1,1843,1,33
"2597",5,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"3","insalata","tenda","IDRANGIA","left",1,8252,1,33
"2598",6,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"21","giacca","finestra","FRIGLIANZA","left",1,4540,1,33
"2599",7,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"15","vaso","prato","MUSTONCELLO","right",1,3582,0,33
"2600",8,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"42","torta","giacca","SDRAIATURA","left",1,2798,1,33
"2601",9,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"5","tenda","roccia","FRICOTTELA","left",1,3533,1,33
"2602",10,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"33","violino","tavolo","RAPALINCIO","left",1,1792,1,33
"2603",11,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"7","fazzoletto","prato","ARMORICELLO","left",1,20000,99,33
"2604",12,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"16","torta","insalata","PALCAVERIA","right",1,20000,99,33
"2605",13,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"11","martello","violino","CROIETTOLO","right",2,3330,1,33
"2606",14,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"4","piazza","torta","ERRACIOLINA","left",1,2534,1,33
"2607",15,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"25","tramonto","libro","CIGOLITELLO","left",1,4487,1,33
"2608",16,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"36","camera","scarpa","CINCOTTELLA","left",2,5579,0,33
"2609",17,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"34","tavolo","muro","PICATTOLO","left",1,3287,1,33
"2610",18,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"43","roccia","acqua","SDRANZIA","right",2,3940,1,33
"2611",19,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"25","acqua","giacca","BANCOTTINA","left",1,2245,1,33
"2612",20,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"7","bambola","giacca","CENSARELLINA","left",1,1981,1,33
"2613",21,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"27","tavolo","prato","SUONCOLLO","left",2,6285,0,33
"2614",22,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"30","violino","vaso","SDRANGOLIO","left",1,3566,1,33
"2615",23,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"18","albero","fazzoletto","NARAMPICOLO","left",2,6640,0,33
"2616",24,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"21","prato","specchio","SUONISCRIO","right",1,1871,0,33
"2617",25,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"32","vaso","libro","SDRAIARELLO","left",1,1409,1,33
"2618",26,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"24","specchio","martello","PARTONCELLO","right",1,1775,0,33
"2619",27,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"22","violino","albero","LUMERSTERSIMO","right",2,3666,1,33
"2620",28,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"19","torta","camera","TERNOTELLA","right",2,5345,1,33
"2621",29,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"13","tramonto","tavolo","SUONACARIO","right",2,6143,1,33
"2622",30,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"3","vaso","martello","SGUARELLIO","right",2,2978,1,33
"2623",31,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"11","torta","scarpa","GIUBBITINA","right",2,3013,1,33
"2624",32,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"12","tenda","giacca","MURICATTOLA","right",2,1504,1,33
"2625",33,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"12","tavolo","albero","SUONANNARIO","right",2,2602,1,33
"2626",34,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"24","tenda","scarpa","GHIANCIOLA","left",1,1872,1,33
"2627",35,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"31","finestra","camera","COTTOLIOLIA","left",1,1351,1,33
"2628",36,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"31","tavolo","vaso","VISUONDOLO","right",1,1525,0,33
"2629",37,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"19","albero","specchio","SUONANELLO","left",1,2584,1,33
"2630",38,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"2","roccia","scarpa","VESTOLETTA","right",2,1439,1,33
"2631",39,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"14","tavolo","specchio","ROSCESCOLO","right",2,4323,1,33
"2632",40,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"35","camera","roccia","GIAPRIATOLA","right",2,4387,1,33
"2633",41,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"23","giacca","piazza","IMMONTURA","left",1,5693,1,33
"2634",42,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"38","camera","insalata","SICCOTTELLA","left",1,1712,1,33
"2635",43,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"45","scarpa","acqua","RETTIELLIA","right",2,1382,1,33
"2636",44,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"37","piazza","camera","PANCOTTELLA","left",2,1766,0,33
"2637",45,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"1","finestra","roccia","IDRACIOLA","right",2,2270,1,33
"2638",46,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"26","finestra","scarpa","IDRATOLANA","left",1,2517,1,33
"2639",47,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"5","prato","violino","FIONCOLIOLO","right",2,3086,1,33
"2640",48,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"39","finestra","acqua","SICCOTTELA","left",2,2869,0,33
"2641",49,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"20","libro","martello","SRADINELLO","right",2,1828,1,33
"2642",50,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"35","martello","prato","SPURIALLIO","right",2,2888,1,33
"2643",51,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"10","libro","prato","FIORISITOLO","left",2,2459,0,33
"2644",52,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"17","piazza","tenda","CAPPETTELLA","left",2,2815,0,33
"2645",53,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"4","albero","prato","FIOTTINO","left",1,4282,1,33
"2646",54,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"14","roccia","piazza","CLIETTOLA","left",2,5806,0,33
"2647",55,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"27","camera","acqua","POLIETTOLA","left",1,5069,1,33
"2648",56,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"18","acqua","insalata","POZZONELLA","left",1,1505,1,33
"2649",57,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"1","specchio","violino","FIORINELLO","right",1,2135,0,33
"2650",58,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"33","tenda","acqua","MURANTURIA","right",2,3524,1,33
"2651",59,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"8","finestra","torta","CLIETTONDOLA","right",2,3938,1,33
"2652",60,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"22","piazza","finestra","GIUBBIATINA","left",1,1301,1,33
"2653",61,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"20","torta","tenda","GOCCOTTELLA","left",2,1314,0,33
"2654",62,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"34","scarpa","giacca","CLICCATTOLA","right",2,1670,1,33
"2655",63,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"16","vaso","fazzoletto","ROCCERIOLO","right",2,1409,1,33
"2656",64,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"6","giacca","camera","LAVESCIA","left",1,1212,1,33
"2657",65,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"30","roccia","torta","APRIATTOLA","right",2,1744,1,33
"2658",66,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"29","insalata","piazza","IDRANDINA","left",1,2807,1,33
"2659",67,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"32","torta","acqua","POZZETTERIA","right",2,3528,1,33
"2660",68,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"13","insalata","giacca","GIUBBIATURA","right",1,1477,0,33
"2661",69,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"28","tenda","camera","CAMATINCIA","right",2,2762,1,33
"2662",70,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"6","tramonto","vaso","FIORICELLO","right",1,2778,0,33
"2663",71,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"2","libro","violino","FIORECCIANDOLO","right",2,2286,1,33
"2664",72,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"26","tramonto","albero","SDRAIOLIO","left",1,3868,1,33
"2665",73,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"10","roccia","bambola","VESTINETTA","left",2,3721,0,33
"2666",74,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"8","specchio","libro","FIORARIOLO","left",1,4144,1,33
"2667",75,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"36","fazzoletto","specchio","FIOCOSCRIO","right",1,2210,0,33
"2668",76,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"9","libro","albero","SEDINOCCIO","left",1,2598,1,33
"2669",77,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"44","acqua","piazza","SENDINAIA","left",1,1628,1,33
"2670",78,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"28","specchio","muro","RABELLIMENTO","right",1,2583,0,33
"2671",79,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"40","tenda","finestra","ARMONTURIA","right",2,1970,1,33
"2672",80,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"9","finestra","insalata","COSTRELLINA","left",1,1795,1,33
"2673",81,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"17","tavolo","fazzoletto","CERBOSCELLO","right",2,3123,1,33
"2674",1,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"15","martello","vaso","MUSTONCELLO","left",1,20000,99,34
"2675",2,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"40","acqua","piazza","ARMONTURIA","left",1,14698,1,34
"2676",3,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"8","scarpa","torta","CLIETTONDOLA","right",2,4569,1,34
"2677",4,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"2","violino","specchio","FIORECCIANDOLO","left",1,3818,1,34
"2678",5,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"35","violino","vaso","SPURIALLIO","right",2,1960,1,34
"2679",6,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"19","vaso","libro","SUONANELLO","left",1,2536,1,34
"2680",7,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"28","prato","vaso","RABELLIMENTO","right",1,3330,0,34
"2681",8,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"36","insalata","piazza","CINCOTTELLA","left",2,2237,0,34
"2682",9,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"1","libro","albero","FIORINELLO","right",2,3794,1,34
"2683",10,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"29","specchio","tavolo","SPALENTOLO","left",1,2024,1,34
"2684",11,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"7","torta","acqua","CENSARELLINA","right",2,2138,1,34
"2685",12,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"31","tavolo","muro","VISUONDOLO","left",2,1456,0,34
"2686",13,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"25","violino","albero","CIGOLITELLO","left",1,2560,1,34
"2687",14,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"2","insalata","tenda","VESTOLETTA","right",1,3682,0,34
"2688",15,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"17","tavolo","fazzoletto","CERBOSCELLO","left",2,1980,0,34
"2689",16,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"26","violino","tramonto","SDRAIOLIO","left",2,1491,0,34
"2690",17,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"13","albero","tramonto","SUONACARIO","left",1,1379,1,34
"2691",18,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"39","finestra","camera","SICCOTTELA","right",1,1641,0,34
"2692",19,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"16","prato","violino","ROCCERIOLO","right",1,1046,0,34
"2693",20,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"23","albero","vaso","GRAMINELLO","left",2,452,0,34
"2694",21,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"8","tramonto","libro","FIORARIOLO","right",2,492,1,34
"2695",22,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"35","giacca","piazza","GIAPRIATOLA","left",1,430,1,34
