"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","targetUP","targetDOWN","foilUP","foilDOWN","targetwhere","KEY","RT","Accuracy","ID"
"2563",52,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"23","bambola","roccia","tenda","roccia","left",2,5161,0,32
"2564",53,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"33","fazzoletto","albero","prato","martello","right",1,3276,0,32
"2565",54,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"1","tavolo","albero","fazzoletto","vaso","left",2,3817,0,32
"2566",55,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"38","giacca","acqua","torta","tenda","right",2,2948,1,32
"2567",56,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"23","albero","specchio","vaso","tavolo","right",2,5191,1,32
"2568",57,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"8","vaso","prato","tramonto","vaso","right",2,5581,1,32
"2569",58,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"13","camera","scarpa","scarpa","giacca","left",1,4058,1,32
"2570",59,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"25","scarpa","torta","insalata","piazza","left",2,4000,0,32
"2571",60,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"31","tenda","finestra","insalata","camera","left",1,5571,1,32
"2572",61,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"20","libro","prato","specchio","albero","right",2,4635,1,32
"2573",62,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"19","tavolo","fazzoletto","violino","prato","right",2,4852,1,32
"2574",63,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"4","vaso","tavolo","prato","fazzoletto","right",1,3526,0,32
"2575",64,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"3","libro","specchio","specchio","fazzoletto","left",1,5723,1,32
"2576",65,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"26","scarpa","giacca","scarpa","acqua","right",2,3621,1,32
"2577",66,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"36","violino","tramonto","libro","prato","left",1,3315,1,32
"2578",67,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"33","giacca","finestra","scarpa","roccia","left",2,4448,0,32
"2579",68,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"42","bambola","giacca","scarpa","tenda","left",1,2906,1,32
"2580",69,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"30","acqua","insalata","finestra","camera","right",2,2838,1,32
"2581",70,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"40","finestra","roccia","camera","roccia","right",1,4658,0,32
"2582",71,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"5","prato","violino","prato","vaso","left",1,2629,1,32
"2583",72,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"4","torta","piazza","insalata","roccia","right",2,2801,1,32
"2584",73,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"20","finestra","torta","torta","acqua","right",2,5222,1,32
"2585",74,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"26","prato","martello","tavolo","tramonto","right",2,4591,1,32
"2586",75,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"6","libro","vaso","albero","vaso","right",1,3437,0,32
"2587",76,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"15","vaso","tramonto","albero","violino","left",1,3934,1,32
"2588",77,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"16","specchio","fazzoletto","martello","vaso","left",1,3947,1,32
"2589",78,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"14","roccia","camera","insalata","finestra","right",2,4454,1,32
"2590",79,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"32","giacca","torta","acqua","piazza","left",1,3993,1,32
"2591",80,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"11","tavolo","violino","specchio","muro","right",2,3996,1,32
"2592",81,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"25","prato","albero","tavolo","muro","left",1,4489,1,32
"2593",1,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"8","specchio","violino","tramonto","vaso","left",1,9253,1,33
"2594",2,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"24","tramonto","libro","tavolo","albero","right",2,12682,1,33
"2595",3,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"17","roccia","tenda","torta","giacca","right",2,2948,1,33
"2596",4,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"43","acqua","piazza","camera","tenda","left",1,4269,1,33
"2597",5,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"29","muro","specchio","martello","specchio","right",2,8149,1,33
"2598",6,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"41","torta","camera","piazza","tenda","right",2,5621,1,33
"2599",7,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"35","torta","roccia","piazza","finestra","left",2,3323,0,33
"2600",8,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"21","piazza","torta","tenda","insalata","right",2,2883,1,33
"2601",9,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"31","violino","martello","specchio","violino","left",1,2951,1,33
"2602",10,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"14","prato","tavolo","tramonto","albero","left",1,3085,1,33
"2603",11,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"36","prato","fazzoletto","libro","prato","left",1,2692,1,33
"2604",12,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"13","torta","finestra","giacca","scarpa","left",1,2840,1,33
"2605",13,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"26","specchio","fazzoletto","tramonto","tavolo","right",2,6591,1,33
"2606",14,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"11","tramonto","violino","specchio","muro","right",2,4210,1,33
"2607",15,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"36","acqua","camera","piazza","torta","right",2,2088,1,33
"2608",16,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"15","insalata","camera","tenda","acqua","left",1,3588,1,33
"2609",17,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"1","tenda","finestra","acqua","roccia","left",1,3024,1,33
"2610",18,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"5","specchio","libro","vaso","prato","right",1,4681,0,33
"2611",19,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"33","libro","vaso","martello","prato","right",1,5784,0,33
"2612",20,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"18","insalata","finestra","finestra","acqua","right",1,2684,0,33
"2613",21,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"8","torta","acqua","finestra","giacca","right",1,6562,0,33
"2614",22,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"21","prato","vaso","libro","violino","left",2,2856,0,33
"2615",23,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"3","albero","violino","fazzoletto","specchio","left",1,2675,1,33
"2616",24,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"4","tramonto","albero","prato","fazzoletto","right",1,2870,0,33
"2617",25,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"40","piazza","insalata","camera","roccia","left",2,4067,0,33
"2618",26,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"3","finestra","piazza","acqua","insalata","left",1,2375,1,33
"2619",27,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"31","finestra","camera","insalata","camera","right",2,2375,1,33
"2620",28,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"7","tenda","torta","torta","bambola","left",1,1815,1,33
"2621",29,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"9","scarpa","roccia","bambola","roccia","left",1,3062,1,33
"2622",30,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"10","giacca","piazza","insalata","giacca","left",2,3330,0,33
"2623",31,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"10","prato","violino","libro","vaso","right",2,2024,1,33
"2624",32,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"9","martello","vaso","tavolo","fazzoletto","left",1,2797,1,33
"2625",33,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"18","fazzoletto","albero","albero","libro","right",1,4363,0,33
"2626",34,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"34","libro","violino","libro","martello","left",1,2689,1,33
"2627",35,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"25","scarpa","finestra","insalata","piazza","right",1,3640,0,33
"2628",36,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"45","bambola","giacca","scarpa","camera","left",1,1883,1,33
"2629",37,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"22","torta","bambola","giacca","camera","left",1,2357,1,33
"2630",38,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"27","scarpa","torta","torta","finestra","right",1,2053,0,33
"2631",39,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"13","specchio","prato","violino","martello","right",2,2306,1,33
"2632",40,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"28","giacca","finestra","piazza","giacca","left",1,2652,1,33
"2633",41,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"42","giacca","scarpa","scarpa","tenda","right",2,2381,1,33
"2634",42,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"30","prato","albero","specchio","tavolo","left",1,2028,1,33
"2635",43,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"20","insalata","torta","acqua","torta","left",2,3752,0,33
"2636",44,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"26","tenda","insalata","acqua","scarpa","right",2,2583,1,33
"2637",45,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"39","tenda","camera","torta","camera","left",1,2621,1,33
"2638",46,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"22","violino","tavolo","tramonto","libro","left",1,1875,1,33
"2639",47,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"24","camera","piazza","torta","roccia","left",1,3026,1,33
"2640",48,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"6","prato","martello","vaso","albero","left",2,2282,0,33
"2641",49,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"1","prato","libro","fazzoletto","vaso","right",1,2030,0,33
"2642",50,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"28","fazzoletto","tavolo","libro","specchio","right",1,2448,0,33
"2643",51,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"23","tavolo","specchio","tavolo","vaso","left",1,2813,1,33
"2644",52,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"2","giacca","tenda","giacca","bambola","right",1,3077,0,33
"2645",53,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"30","giacca","acqua","camera","finestra","right",2,1848,1,33
"2646",54,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"20","violino","vaso","albero","specchio","left",2,2089,0,33
"2647",55,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"19","tavolo","tramonto","prato","violino","right",1,2360,0,33
"2648",56,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"27","albero","libro","violino","tavolo","right",2,3434,1,33
"2649",57,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"16","tenda","acqua","piazza","roccia","right",2,2134,1,33
"2650",58,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"5","finestra","acqua","torta","insalata","left",1,2354,1,33
"2651",59,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"2","tavolo","vaso","fazzoletto","albero","left",2,4153,0,33
"2652",60,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"12","insalata","giacca","finestra","roccia","right",2,2651,1,33
"2653",61,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"11","insalata","roccia","giacca","tenda","left",1,4148,1,33
"2654",62,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"6","roccia","acqua","acqua","giacca","left",1,1549,1,33
"2655",63,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"38","tenda","piazza","tenda","torta","right",2,1755,1,33
"2656",64,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"32","tramonto","vaso","tavolo","prato","left",2,2940,0,33
"2657",65,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"35","libro","martello","specchio","prato","right",2,2527,1,33
"2658",66,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"37","roccia","camera","torta","scarpa","right",1,2894,0,33
"2659",67,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"19","scarpa","camera","finestra","tenda","left",2,2493,0,33
"2660",68,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"4","camera","giacca","insalata","roccia","left",1,1666,1,33
"2661",69,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"29","giacca","torta","camera","acqua","left",1,2188,1,33
"2662",70,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"7","specchio","albero","violino","vaso","left",1,1956,1,33
"2663",71,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"44","roccia","piazza","piazza","camera","left",1,3245,1,33
"2664",72,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"34","roccia","bambola","finestra","scarpa","right",1,3724,0,33
"2665",73,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"14","tenda","scarpa","insalata","finestra","left",1,2249,1,33
"2666",74,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"12","fazzoletto","vaso","tramonto","violino","left",1,2087,1,33
"2667",75,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"16","tavolo","muro","martello","vaso","left",2,4798,0,33
"2668",76,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"23","acqua","scarpa","roccia","tenda","left",1,2579,1,33
"2669",77,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"17","vaso","albero","albero","prato","right",2,3483,1,33
"2670",78,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"25","martello","specchio","tavolo","muro","left",1,4083,1,33
"2671",79,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"32","acqua","insalata","piazza","acqua","right",1,3064,0,33
"2672",80,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"15","albero","tavolo","violino","albero","right",1,4077,0,33
"2673",81,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"33","roccia","finestra","scarpa","roccia","right",2,4364,1,33
"2674",1,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"24","acqua","giacca","roccia","torta","left",2,2179,0,34
"2675",2,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"27","finestra","camera","torta","finestra","right",2,1683,1,34
"2676",3,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"4","acqua","piazza","insalata","roccia","left",1,1051,1,34
"2677",4,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"33","tavolo","tramonto","prato","martello","right",2,1504,1,34
"2678",5,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"30","vaso","martello","specchio","tavolo","right",2,1534,1,34
"2679",6,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"9","finestra","tenda","roccia","bambola","left",2,1594,0,34
"2680",7,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"42","torta","bambola","tenda","scarpa","left",2,1570,0,34
"2681",8,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"16","camera","tenda","piazza","roccia","left",1,1605,1,34
"2682",9,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"17","camera","torta","torta","giacca","left",2,1681,0,34
"2683",10,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"25","tenda","acqua","piazza","insalata","left",1,1297,1,34
"2684",11,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"35","prato","vaso","specchio","prato","left",2,1995,0,34
"2685",12,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"40","giacca","insalata","roccia","camera","left",2,2007,0,34
"2686",13,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"31","albero","tavolo","violino","specchio","left",1,1866,1,34
"2687",14,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"1","piazza","camera","acqua","roccia","right",2,1951,1,34
"2688",15,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"14","violino","vaso","albero","tramonto","left",2,1805,0,34
"2689",16,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"7","albero","tramonto","violino","vaso","right",1,1589,0,34
"2690",17,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"29","tavolo","prato","martello","specchio","left",1,1982,1,34
"2691",18,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"26","libro","tramonto","tavolo","tramonto","left",1,2170,1,34
"2692",19,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"19","violino","tramonto","prato","violino","left",1,2017,1,34
"2693",20,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"37","scarpa","acqua","scarpa","torta","left",1,1862,1,34
"2694",21,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"15","vaso","albero","violino","albero","right",2,1730,1,34
"2695",22,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"39","piazza","torta","torta","camera","left",1,1936,1,34
"2696",23,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"21","roccia","bambola","insalata","tenda","left",2,2106,0,34
"2697",24,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"26","roccia","insalata","acqua","scarpa","left",1,1384,1,34
"2698",25,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"28","finestra","torta","giacca","piazza","left",2,2078,0,34
"2699",26,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"3","libro","violino","fazzoletto","specchio","right",2,1474,1,34
"2700",27,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"12","specchio","prato","tramonto","violino","left",2,1763,0,34
"2701",28,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"30","tenda","insalata","camera","finestra","left",1,1626,1,34
"2702",29,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"10","torta","insalata","giacca","insalata","left",1,1699,1,34
"2703",30,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"36","libro","albero","prato","libro","right",2,1767,1,34
"2704",31,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"9","libro","vaso","tavolo","fazzoletto","left",1,1349,1,34
"2705",32,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"38","acqua","roccia","torta","tenda","left",1,1088,1,34
"2706",33,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"44","finestra","insalata","camera","piazza","right",2,1563,1,34
"2707",34,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"4","libro","specchio","fazzoletto","prato","right",2,2494,1,34
