"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","foil","targetwhere","KEY","RT","Accuracy","ID"
"2530",19,"LUMITATRO","faro","faro",0.421581339331163,"o",31,17,"FUMACOLIO","left",2,2919,0,32
"2531",20,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,32,"TINFETIOLIA","left",1,2993,1,32
"2532",21,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,5,"ILLUMINETTRIA","right",2,2289,1,32
"2533",22,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,35,"VACIDEMINA","right",1,5032,0,32
"2534",23,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,12,"AFFOGNITURA","right",1,4735,0,32
"2535",24,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,10,"TIELATILLINA","left",1,3840,1,32
"2536",25,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,1,"BRUFFEMIANDOLO","right",1,3215,0,32
"2537",26,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,10,"BAIALININARLO","left",1,2934,1,32
"2538",27,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,3,"FRITIENDOLA","left",2,2459,0,32
"2539",28,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,8,"NUVOLTANZA","left",1,3804,1,32
"2540",29,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,25,"BUCCOLAIANDOLO","left",1,2937,1,32
"2541",30,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,5,"SUONANELLO","right",2,1535,1,32
"2542",31,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,11,"VESTICELLA","left",2,3178,0,32
"2543",32,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,28,"MORTUMAZITA","right",2,2257,1,32
"2544",33,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,31,"SHAKESPEARIA","right",2,2065,1,32
"2545",34,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,16,"CUOCETTOLA","right",2,1502,1,32
"2546",35,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,37,"BONSCETTIA","right",2,1634,1,32
"2547",36,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,33,"SCIOCOLTAZIO","right",2,4728,1,32
"2548",37,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,43,"NASCOBILISTA","left",1,4033,1,32
"2549",38,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,29,"BAMAGOGO","left",2,2818,0,32
"2550",39,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,36,"ERBACOLATURA","right",2,1405,1,32
"2551",40,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,28,"CORTECNOLISMO","right",2,1801,1,32
"2552",41,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,38,"BOVISELETTA","left",1,2841,1,32
"2553",42,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,22,"GUTONERTITA","right",1,1888,0,32
"2554",43,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,1,"MAAZELLARIA","right",2,2959,1,32
"2555",44,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,22,"MAFIDAMATO","right",2,3383,1,32
"2556",45,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,34,"SEDINOCA","left",1,2121,1,32
"2557",46,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,6,"TRAVINCIMENTO","left",1,1313,1,32
"2558",47,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,14,"PESCHETTORIO","right",2,1799,1,32
"2559",48,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,23,"OFFENDANTOSO","right",2,1937,1,32
"2560",49,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,34,"SUPESCITOLO","right",1,2586,0,32
"2561",50,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,25,"IRIBOLENZA","left",1,2201,1,32
"2562",51,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,3,"SDEGNATISMO","left",1,3160,1,32
"2563",52,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,32,"POZZETALITO","left",1,2473,1,32
"2564",53,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,37,"BICCORERIANNO","left",2,3896,0,32
"2565",54,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,42,"DECOMODA","right",1,6760,0,32
"2566",55,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,26,"GUARIOGRANDOLA","right",2,3651,1,32
"2567",56,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,27,"BULICCHIRURA","left",1,2049,1,32
"2568",57,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,15,"PECCANNIA","left",1,7188,1,32
"2569",58,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,20,"GENAMORENZA","right",2,1666,1,32
"2570",59,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,21,"BOVETRITOLA","left",1,3519,1,32
"2571",60,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,8,"MORCAVATTICO","right",1,3542,0,32
"2572",61,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,18,"BOVACCIETTA","right",2,1873,1,32
"2573",62,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,19,"VAPOGELLA","right",2,3569,1,32
"2574",63,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,12,"BOVIACCAMENTO","left",1,2153,1,32
"2575",64,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,27,"SPONATENTALISMO","right",2,3961,1,32
"2576",65,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,2,"ATLETINATRICA","right",2,3118,1,32
"2577",66,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,9,"COTOLITELLA","right",2,2784,1,32
"2578",67,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,2,"BACINGINEO","right",2,2178,1,32
"2579",68,"SEDINOCA","panca","panca",0.40737738992096,"a",34,24,"VACEFALINA","right",2,1896,1,32
"2580",69,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,31,"LUMITATRO","left",1,2608,1,32
"2581",70,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,24,"BAMBITORIO","left",1,1575,1,32
"2582",71,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,17,"TOPISEGNATURA","left",1,2878,1,32
"2583",72,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,4,"SUONONELLA","left",1,1456,1,32
"2584",73,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,20,"GROTOPSIANDOLO","right",1,3599,0,32
"2585",74,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,4,"AMANIMARISMO","left",1,2399,1,32
"2586",75,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,23,"SEPOLLAIA","right",1,1650,0,32
"2587",76,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,13,"NIDORMIENDOLO","right",2,2046,1,32
"2588",77,"MORCAVATTICO","scarafaggio","scarafaggio",0.470493213526438,"o",8,15,"INFETOTERO","right",1,3107,0,32
"2589",78,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,9,"GRATTUGIENDOLO","left",1,1648,1,32
"2590",79,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,18,"DÉPLIOTIO","left",1,1806,1,32
"2591",80,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,40,"ACUFEROIDIA","right",2,2023,1,32
"2592",81,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,16,"NEBBALLIANTO","right",2,2359,1,32
"2593",1,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,37,"BICCORERIANNO","left",1,10760,1,33
"2594",2,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,28,"CORTECNOLISMO","right",2,4814,1,33
"2595",3,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,35,"POSPICCIOLO","right",2,2529,1,33
"2596",4,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,24,"VACEFALINA","right",2,2906,1,33
"2597",5,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,4,"AMANIMARISMO","right",1,2915,0,33
"2598",6,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,39,"TECNOLICENZA","right",1,20000,99,33
"2599",7,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,11,"VESTICELLA","right",1,20000,99,33
"2600",8,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,8,"MORCAVATTICO","right",1,3811,0,33
"2601",9,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,13,"NIDORMIENDOLO","left",1,3088,1,33
"2602",10,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,15,"PECCANNIA","left",2,3157,0,33
"2603",11,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,1,"MAAZELLARIA","left",2,2011,0,33
"2604",12,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,37,"BONSCETTIA","left",2,1819,0,33
"2605",13,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,43,"NASCOBILISTA","left",2,3133,0,33
"2606",14,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,8,"NUVOLTANZA","right",2,3130,1,33
"2607",15,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,25,"IRIBOLENZA","left",1,10857,1,33
"2608",16,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,30,"CAGOGNAZZA","left",2,6963,0,33
"2609",17,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,5,"ILLUMINETTRIA","right",2,9163,1,33
"2610",18,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,6,"BEVERCHIETTA","left",1,20000,99,33
"2611",19,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,13,"GIUBBIATOLA","right",1,8831,0,33
"2612",20,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,5,"SUONANELLO","right",1,2705,0,33
"2613",21,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,10,"TIELATILLINA","right",1,20000,99,33
"2614",22,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,34,"SEDINOCA","right",1,20000,99,33
"2615",23,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,16,"NEBBALLIANTO","left",1,20000,99,33
"2616",24,"LUMITATRO","faro","faro",0.421581339331163,"o",31,9,"GRATTUGIENDOLO","right",1,20000,99,33
"2617",25,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,32,"POZZETALITO","right",1,20000,99,33
"2618",26,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,25,"BUCCOLAIANDOLO","right",1,1214,0,33
"2619",27,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,12,"AFFOGNITURA","left",1,489,1,33
"2620",28,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,40,"ACUFEROIDIA","right",1,615,0,33
"2621",29,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,19,"GHIOTOSTALMENTO","right",1,2136,0,33
"2622",30,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,12,"BOVIACCAMENTO","left",1,20000,99,33
"2623",31,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,23,"SEPOLLAIA","right",1,20000,99,33
"2624",32,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,34,"SUPESCITOLO","right",1,20000,99,33
"2625",33,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,3,"FRITIENDOLA","right",1,20000,99,33
"2626",34,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,29,"BAMAGOGO","right",1,20000,99,33
"2627",35,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,26,"GUARIOGRANDOLA","right",1,20000,99,33
"2628",36,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,33,"TAPOSTOIONA","right",1,20000,99,33
"2629",37,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,22,"GUTONERTITA","left",1,20000,99,33
"2630",38,"SEDINOCA","panca","panca",0.40737738992096,"a",34,36,"ERBACOLATURA","right",1,20000,99,33
"2631",39,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,27,"BULICCHIRURA","left",1,20000,99,33
"2632",40,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,4,"SUONONELLA","left",1,20000,99,33
"2633",41,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,17,"TOPISEGNATURA","right",2,14741,1,33
"2634",42,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,24,"BAMBITORIO","right",2,473,1,33
"2635",43,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,16,"CUOCETTOLA","right",2,908,1,33
"2636",44,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,7,"ILLUMITINA","left",2,2072,0,33
"2637",45,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,19,"VAPOGELLA","right",1,2105,0,33
"2638",46,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,23,"OFFENDANTOSO","right",1,2517,0,33
"2639",47,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,31,"SHAKESPEARIA","right",2,11423,1,33
"2640",48,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,9,"COTOLITELLA","left",2,1095,0,33
"2641",49,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,36,"UFFAMALINALISMO","left",1,20000,99,33
"2642",50,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,32,"TINFETIOLIA","left",1,20000,99,33
"2643",51,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,42,"DECOMODA","right",1,20000,99,33
"2644",52,"POZZETALITO","serbatoio","serbatoio",0.411098303335955,"o",32,18,"DÉPLIOTIO","right",1,20000,99,33
"2645",53,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,26,"TETRUCCIERICO","right",1,20000,99,33
"2646",54,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,2,"BACINGINEO","right",1,20000,99,33
"2647",55,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,15,"INFETOTERO","left",1,20000,99,33
"2648",56,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,20,"GENAMORENZA","right",1,20000,99,33
"2649",57,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,21,"LETTOLETTO","left",1,20000,99,33
"2650",58,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,38,"VORICIPANZIO","left",1,20000,99,33
"2651",59,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,18,"BOVACCIETTA","left",1,20000,99,33
"2652",60,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,35,"VACIDEMINA","left",1,20000,99,33
"2653",61,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,41,"SOMMIRATOLA","left",1,20000,99,33
"2654",62,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,10,"BAIALININARLO","right",1,20000,99,33
"2655",63,"MORCAVATTICO","scarafaggio","scarafaggio",0.470493213526438,"o",8,31,"LUMITATRO","left",1,20000,99,33
"2656",64,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,21,"BOVETRITOLA","right",1,20000,99,33
"2657",65,"SUONANELLO","violino","violino",0.480197333828064,"o",5,6,"TRAVINCIMENTO","right",1,20000,99,33
"2658",66,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,33,"SCIOCOLTAZIO","left",1,20000,99,33
"2659",67,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,27,"SPONATENTALISMO","right",1,20000,99,33
"2660",68,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,22,"MAFIDAMATO","right",1,20000,99,33
"2661",69,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,14,"CUOCCELA","right",1,20000,99,33
"2662",70,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,29,"NUTRONATEZZA","right",1,20000,99,33
"2663",71,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,1,"BRUFFEMIANDOLO","right",1,20000,99,33
"2664",72,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,2,"ATLETINATRICA","left",1,20000,99,33
"2665",73,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,38,"BOVISELETTA","left",1,20000,99,33
"2666",74,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,30,"AMAGGIOSCO","left",1,20000,99,33
"2667",75,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,7,"SDRASTELLO","right",1,20000,99,33
"2668",76,"POSPICCIOLO","terrazzo","terrazzo",0.407849187862492,"o",35,11,"UCCIDALOSAMENTO","right",1,20000,99,33
"2669",77,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,20,"GROTOPSIANDOLO","left",1,20000,99,33
"2670",78,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,14,"PESCHETTORIO","left",1,20000,99,33
"2671",79,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,3,"SDEGNATISMO","left",1,20000,99,33
"2672",80,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,17,"FUMACOLIO","left",1,20000,99,33
"2673",81,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,28,"MORTUMAZITA","left",1,20000,99,33
"2674",1,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,3,"FRITIENDOLA","right",2,13627,1,34
"2675",2,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,31,"SHAKESPEARIA","right",2,4881,1,34
"2676",3,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,20,"GENAMORENZA","left",2,8396,0,34
"2677",4,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,24,"VACEFALINA","left",1,6515,1,34
"2678",5,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,33,"TAPOSTOIONA","right",2,5614,1,34
"2679",6,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,9,"COTOLITELLA","left",2,9134,0,34
"2680",7,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,34,"SUPESCITOLO","left",1,5691,1,34
"2681",8,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,8,"MORCAVATTICO","right",2,3147,1,34
"2682",9,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,30,"AMAGGIOSCO","left",1,2779,1,34
"2683",10,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,18,"BOVACCIETTA","right",2,2171,1,34
"2684",11,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,43,"NASCOBILISTA","right",2,4238,1,34
"2685",12,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,18,"DÉPLIOTIO","right",2,2744,1,34
"2686",13,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,28,"CORTECNOLISMO","left",1,1603,1,34
"2687",14,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,19,"GHIOTOSTALMENTO","right",2,5576,1,34
"2688",15,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,22,"GUTONERTITA","right",2,3027,1,34
"2689",16,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,27,"BULICCHIRURA","right",2,3338,1,34
"2690",17,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,42,"DECOMODA","left",1,4129,1,34
"2691",18,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,30,"CAGOGNAZZA","right",2,2150,1,34
"2692",19,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,24,"BAMBITORIO","right",2,2933,1,34
"2693",20,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,2,"BACINGINEO","right",1,4189,0,34
"2694",21,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,23,"OFFENDANTOSO","right",2,2841,1,34
"2695",22,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,37,"BONSCETTIA","left",1,4766,1,34
"2696",23,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,17,"FUMACOLIO","left",1,2508,1,34
"2697",24,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,7,"SDRASTELLO","left",2,6680,0,34
"2698",25,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,33,"SCIOCOLTAZIO","right",2,2467,1,34
"2699",26,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,12,"AFFOGNITURA","left",1,4808,1,34
"2700",27,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,13,"NIDORMIENDOLO","left",1,2563,1,34
"2701",28,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,32,"POZZETALITO","left",1,2524,1,34
"2702",29,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,10,"TIELATILLINA","right",1,4230,0,34
"2703",30,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,15,"PECCANNIA","left",1,1699,1,34
"2704",31,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,34,"SEDINOCA","right",2,4504,1,34
"2705",32,"SEDINOCA","panca","panca",0.40737738992096,"a",34,14,"CUOCCELA","left",1,1751,1,34
"2706",33,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,3,"SDEGNATISMO","right",2,2278,1,34
"2707",34,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,40,"ACUFEROIDIA","left",1,3158,1,34
"2708",35,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,25,"BUCCOLAIANDOLO","right",1,1932,0,34
"2709",36,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,29,"BAMAGOGO","left",1,2771,1,34
"2710",37,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,26,"GUARIOGRANDOLA","left",1,2584,1,34
"2711",38,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,20,"GROTOPSIANDOLO","right",2,2405,1,34
"2712",39,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,21,"BOVETRITOLA","left",1,1691,1,34
"2713",40,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,12,"BOVIACCAMENTO","right",2,1326,1,34
"2714",41,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,35,"VACIDEMINA","left",1,1952,1,34
"2715",42,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,21,"LETTOLETTO","left",1,6004,1,34
"2716",43,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,25,"IRIBOLENZA","right",2,2400,1,34
"2717",44,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,26,"TETRUCCIERICO","left",2,6218,0,34
"2718",45,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,27,"SPONATENTALISMO","left",1,1595,1,34
"2719",46,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,38,"VORICIPANZIO","right",1,4306,0,34
"2720",47,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,11,"VESTICELLA","left",1,1365,1,34
"2721",48,"LUMITATRO","faro","faro",0.421581339331163,"o",31,14,"PESCHETTORIO","right",2,984,1,34
"2722",49,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,6,"TRAVINCIMENTO","left",1,2018,1,34
"2723",50,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,36,"UFFAMALINALISMO","left",1,1760,1,34
"2724",51,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,39,"TECNOLICENZA","right",2,5423,1,34
"2725",52,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,2,"ATLETINATRICA","left",1,1610,1,34
"2726",53,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,4,"SUONONELLA","left",1,2250,1,34
"2727",54,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,31,"LUMITATRO","left",1,4356,1,34
"2728",55,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,22,"MAFIDAMATO","left",1,1221,1,34
"2729",56,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,38,"BOVISELETTA","left",1,2845,1,34
"2730",57,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,32,"TINFETIOLIA","right",2,2177,1,34
"2731",58,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,36,"ERBACOLATURA","right",2,1332,1,34
"2732",59,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,16,"NEBBALLIANTO","left",1,1856,1,34
"2733",60,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,28,"MORTUMAZITA","right",1,1519,0,34
